DATE,AQI,CO,NO,NO2,O3,SO2,PM_5,PM10,NH3
1625749200,5,500.68,0.36,18.51,92.98,15.14,49.84,177.61,9.12
1625752800,5,720.98,0.04,30.16,68.67,19.79,56.63,193.53,14.19
1625756400,5,847.82,0,34.62,52.93,21.46,61.44,206.11,18.49
1625760000,5,881.2,0,34.27,45.42,24.32,64.42,209.44,20.77
1625763600,5,921.25,0,33.93,42.2,31.95,68.7,213.9,22.55
1625767200,5,921.25,0,30.5,58.65,41.49,82.25,221.15,23.31
1625770800,5,867.84,0,22.62,95.84,53.41,114.5,198.67,19
1625774400,5,894.55,0,20.91,73.67,47.21,87.34,120.2,15.96
1625778000,4,881.2,0,22.96,30.04,40.53,46.65,59.42,14.57
1625781600,4,834.47,0.07,24.68,13.05,38.62,35.23,44.6,12.54
1625785200,4,821.11,0.13,25.02,10.64,37.67,32.46,41.44,11.02
1625788800,4,881.2,0.23,25.36,8.58,37.67,29.25,37.63,9.63
1625792400,4,961.3,0.78,25.71,6.71,37.19,26.32,34.85,8.61
1625796000,4,1014.71,3.63,24.68,13.41,40.05,26.45,37.28,8.61
1625799600,4,1001.36,5.2,24.68,35.41,47.21,29.98,42.2,8.36
1625803200,4,907.9,3.91,22.96,77.96,51.98,37.89,51.59,7.47
1625806800,5,847.82,2.29,18.34,137.33,53.41,56.59,73.25,6.78
1625810400,5,787.74,1.26,13.02,194.55,51.98,80.99,103.42,5.95
1625814000,5,707.63,0.82,9.68,223.16,47.68,98.1,139.52,4.94
1625817600,5,647.54,0.58,7.37,228.88,38.62,97.88,150.53,4.69
1625821200,5,607.49,0.43,5.66,220.3,25.03,88.15,141.75,5.07
1625824800,5,554.09,0.37,5.18,203.13,16.21,78.47,134.18,5.32
1625828400,5,520.71,0.34,5.57,183.11,12.52,72.83,129.87,5.51
1625832000,5,534.06,0.24,6.43,171.66,11.33,68.85,118.65,5.89
1625835600,5,620.84,0.12,9.68,160.22,13.47,69.33,108.17,7.16
1625839200,5,741.01,0.01,12.51,148.77,16.93,74.22,104.13,9.12
1625842800,5,821.11,0,13.54,140.19,19.07,76.94,101.78,10.51
1625846400,5,854.49,0,14.57,130.18,24.08,74.22,94.24,11.78
1625850000,5,881.2,0,18.34,114.44,35.29,70.29,88.3,13.55
1625853600,5,847.82,0,20.56,110.15,41.96,69.7,85.1,13.55
1625857200,5,781.06,0,21.94,107.29,47.21,67.45,79.09,12.92
1625860800,5,700.95,0,19.88,103,44.82,61.45,70.88,12.79
1625864400,5,647.54,0,18.34,95.84,42.44,53.83,62.33,13.17
1625868000,4,620.84,0,19.54,77.25,47.21,46.46,54.49,12.92
1625871600,4,607.49,0,22.62,56.51,53.41,42.98,51.12,12.41
1625875200,4,620.84,0,26.39,43.99,56.74,43.37,51.87,11.65
1625878800,4,654.22,0.13,29.82,38.27,58.65,44.79,54.22,11.02
1625882400,4,727.65,2.65,33.59,41.13,66.76,46.8,57.86,11.15
1625886000,4,774.38,6.65,36.33,57.22,79.16,49.97,61.61,10.89
1625889600,4,667.57,5.42,29.82,89.41,71.53,43.78,52.86,7.47
1625893200,4,607.49,3.16,22.62,133.04,63.9,49.96,58.11,5.64
1625896800,5,587.46,1.52,16.28,191.69,63.9,70.16,78.2,4.56
1625900400,5,587.46,0.82,11.82,240.33,62.94,86.8,94.71,3.61
1625904000,5,560.76,0.62,9.68,260.35,59.13,90.12,97.69,2.69
1625907600,5,547.41,0.53,9.17,274.66,58.65,93.14,100.71,1.96
1625911200,5,540.73,0.44,8.91,280.38,56.27,94.99,102.91,1.47
1625914800,5,534.06,0.37,9.43,266.08,50.07,88.26,96.64,1.76
1625918400,5,527.38,0.27,9.51,228.88,38.15,72.26,80.64,2.88
1625922000,5,534.06,0.1,8.4,185.97,22.65,54.21,62.36,4.62
1625925600,4,580.79,0.01,11.31,155.93,24.32,45.02,53.17,6.4
1625929200,4,627.52,0,17.14,135.9,39.58,40.55,48.93,7.79
1625932800,4,654.22,0,19.54,123.02,44.82,41.18,50.02,8.99
1625936400,4,687.6,0,19.36,121.59,43.39,43.58,52.77,10.39
1625940000,4,720.98,0,19.19,125.89,43.87,40.14,48.05,10.51
1625943600,4,714.3,0,18.85,120.16,45.78,34.69,40.57,9.5
1625947200,4,674.25,0,17.65,98.71,42.92,29.14,34.09,8.74
1625950800,3,620.84,0,16.62,75.1,37.67,24.34,29.11,8.99
1625954400,3,574.11,0,16.79,55.79,35.29,21.94,26.89,9.12
1625958000,3,560.76,0,18.68,45.42,38.15,22.19,27.61,9.12
1625961600,4,587.46,0,21.76,39.34,43.39,25.1,31.1,8.87
1625965200,4,627.52,0.22,25.02,34.69,48.64,29.79,37.01,8.87
1625968800,4,694.28,2.77,25.71,40.77,54.84,35.37,44.57,9.37
1625972400,4,734.33,4.81,26.05,65.09,62.94,43.73,53.97,9.12
1625976000,4,727.65,2.88,20.91,114.44,55.79,49.02,57.52,6.59
1625979600,4,707.63,1.22,14.4,148.77,44.35,49.93,56.68,4.81
1625983200,4,674.25,0.65,11.31,143.05,35.29,40.61,45.85,4.12
1625986800,4,654.22,0.55,12.68,118.73,32.42,26.58,30.19,3.42
1625990400,2,654.22,0.59,15.94,94.41,35.29,17.79,20.76,2.76
1625994000,2,660.9,0.42,18.68,76.53,37.19,13.54,16.33,2.53
1625997600,2,667.57,0.25,20.56,62.94,38.15,12.31,15.16,2.6
1626001200,2,667.57,0.25,21.25,51.5,38.15,11.55,14.46,2.88
1626004800,2,647.54,0.2,20.39,41.13,34.33,10.31,13.22,3.07
1626008400,2,614.17,0.08,19.19,33.98,30.99,10.72,14.5,3.55
1626012000,2,587.46,0,18.34,32.19,30.04,11.99,17.23,4.69
1626015600,2,587.46,0,17.31,33.98,28.85,12.25,18.48,5.38
1626019200,2,587.46,0,16.79,35.41,28.37,12.62,19.14,5.51
1626022800,2,580.79,0,17.31,34.33,29.56,13.96,20.54,5.38
1626026400,2,567.44,0,18.34,30.76,30.99,15.14,20.91,4.69
1626030000,2,540.73,0,19.54,28.25,32.9,16.25,20.85,4.12
1626033600,2,514.03,0,20.39,27.54,35.29,17.67,22.44,4.37
1626037200,2,487.33,0,19.02,28.97,33.38,18.89,23.9,4.62
1626040800,3,467.3,0,19.02,29.33,32.9,21.72,27.2,4.88
1626044400,4,473.98,0,20.74,27.54,36.24,25.71,31.54,5
1626048000,4,473.98,0.01,22.62,25.03,38.62,28.03,34.21,5
1626051600,4,487.33,0.23,23.31,23.25,39.1,27.47,34.17,5.19
1626055200,4,534.06,2.91,22.96,25.03,45.3,27.09,35.48,6.02
1626058800,4,567.44,5.76,23.31,33.98,53.88,26,34.73,6.08
1626062400,3,527.38,5.31,22.28,52.21,55.79,23.75,31.2,5.51
1626066000,3,500.68,3.97,19.71,69.38,53.41,22.19,28.59,4.81
1626069600,3,480.65,2.68,16.97,85.83,48.16,21.32,26.45,4.24
1626073200,3,473.98,1.84,15.08,101.57,44.35,21.86,25.88,3.64
1626076800,3,487.33,1.34,13.71,114.44,41.01,23.66,27.27,3.17
1626080400,3,494,1.01,12.34,117.3,35.76,23.37,26.78,2.88
1626084000,3,500.68,0.91,12.68,113.01,33.38,21.84,25.42,2.88
1626087600,3,514.03,0.98,16.45,103,37.67,20.46,24.42,3.23
1626091200,2,527.38,0.83,19.71,88.69,39.58,17.72,22.08,3.58
1626094800,2,540.73,0.56,21.08,75.82,39.1,16.47,22.7,4.56
1626098400,2,580.79,0.1,22.96,61.51,41.96,18.01,27.2,6.4
1626102000,2,620.84,0,23.65,50.78,43.39,19.85,31.37,8.04
1626105600,3,634.19,0,23.65,44.7,43.87,21.47,34.16,8.99
1626109200,3,647.54,0,25.02,37.91,45.3,23.28,36.21,9.37
1626112800,3,634.19,0,27.42,33.26,49.11,24.2,35.37,8.49
1626116400,4,600.82,0,29.13,30.76,51.98,25.77,34.27,6.97
1626120000,4,580.79,0,27.42,31.47,48.64,27.62,35.01,6.14
1626123600,4,574.11,0,25.02,31.83,44.82,29.07,36.34,5.7
1626127200,4,580.79,0,25.02,29.33,44.35,34.55,42.35,5.32
1626130800,4,594.14,0,27.08,26.11,47.21,42,50.5,5.07
1626134400,4,614.17,0.01,29.13,24.32,48.64,47.03,56.23,5.13
1626138000,4,634.19,0.28,30.16,23.96,49.11,48.8,59.05,5.38
1626141600,5,687.6,2.26,30.16,28.97,51.98,50.85,62.72,5.76
1626145200,5,714.3,2.04,33.59,32.54,57.7,52.29,63.93,5.57
1626148800,4,674.25,0.22,32.9,40.05,58.17,45.7,55.13,4.56
1626152400,4,640.87,0.11,25.71,60.08,49.11,40.45,48.71,3.96
1626156000,4,620.84,0.05,18.85,77.25,36.72,37.33,45.02,3.67
1626159600,4,607.49,0.03,15.94,85.12,29.8,34.23,41.91,3.99
1626163200,4,600.82,0.04,16.11,87.98,30.04,31.75,39.55,4.5
1626166800,4,587.46,0.09,15.77,89.41,29.8,29.23,36.92,4.81
1626170400,4,587.46,0.28,14.91,94.41,27.42,27.16,35.08,5.07
1626174000,3,594.14,0.08,15.08,89.41,23.6,23.42,32.62,5.64
1626177600,3,607.49,0.05,15.42,83.69,20.27,20.06,30.54,6.27
1626181200,3,667.57,0.03,19.02,71.53,20.98,20.54,36.84,8.74
1626184800,4,787.74,0,23.99,56.51,25.27,25.47,51.08,12.54
1626188400,4,907.9,0,27.08,46.49,30.28,31.23,63.36,14.95
1626192000,4,1001.36,0,30.16,39.7,39.1,36.74,69.8,15.71
1626195600,4,1028.06,0,31.87,35.41,41.96,39.75,71.88,14.95
1626199200,4,988.01,0,32.22,33.26,41.01,39.86,68.73,13.17
1626202800,4,907.9,0,32.22,32.54,39.58,38,61.28,11.15
1626206400,4,847.82,0,30.16,33.26,36.24,37.35,55.97,9.63
1626210000,4,801.09,0,26.73,33.98,32.42,37.72,53.79,8.49
1626213600,4,767.71,0,24.68,33.26,31.95,38.85,52.47,6.84
1626217200,4,747.68,0,23.65,31.11,34.33,40.85,51.79,4.88
1626220800,4,727.65,0,22.96,28.25,35.29,44.02,52.52,3.52
1626224400,4,720.98,0.03,22.62,26.46,32.42,46.65,54.1,3.07
1626228000,4,787.74,0.39,24.33,21.99,31.47,47.99,58.36,3.77
1626231600,4,841.14,1.48,27.08,20.74,37.19,49.74,62.43,4.24
1626235200,5,841.14,0.53,31.19,19.85,42.44,52.24,66.33,4.5
1626238800,5,807.76,0.55,28.79,25.75,41.01,52.54,66.86,5
1626242400,5,754.36,0.42,23.65,37.91,33.85,50.19,62.88,5.19
1626246000,4,674.25,0.15,16.97,62.94,25.27,41.5,50.47,4.02
1626249600,4,660.9,0.09,14.4,71.53,20.27,35.45,43.84,4.12
1626253200,4,647.54,0.14,13.54,73.67,18.36,31.6,40.1,4.31
1626256800,4,634.19,0.5,12,89.41,17.41,29.43,38.86,4.62
1626260400,4,627.52,0.37,11.65,104.43,17.64,29.91,40.5,5.13
1626264000,4,640.87,0.27,12.85,105.86,18.84,30.76,41.82,5.7
1626267600,4,781.06,0.18,20.22,87.98,23.13,36.29,53.98,8.61
1626271200,4,988.01,0.02,27.42,63.66,27.66,46.88,77.62,12.16
1626274800,5,1148.22,0,31.19,47.92,29.8,56.64,98.08,13.3
1626278400,5,1214.98,0,31.19,41.49,29.8,61.8,107.9,12.67
1626282000,5,1201.63,0,30.5,38.62,30.04,63.4,106.7,11.78
1626285600,5,1081.47,0,28.79,37.19,30.52,60.57,94.56,10.13
1626289200,4,921.25,0,26.39,33.26,33.85,47.78,66.18,7.92
1626292800,4,807.76,0,23.99,26.82,32.42,36.36,47.3,6.02
1626296400,4,734.33,0,21.94,24.32,29.09,29.56,37.94,5.13
1626300000,4,700.95,0,20.91,25.03,29.09,28.76,36.44,4.31
1626303600,4,714.3,0.01,21.94,25.39,32.9,32.94,40.16,3.58
1626307200,4,734.33,0.01,24.33,25.03,39.1,39.35,46.27,3.04
1626310800,4,754.36,0.07,26.05,25.03,41.49,45.22,53.37,3.1
1626314400,5,814.44,0.94,26.39,24.68,39.58,50.2,62.19,4.02
1626318000,5,854.49,2.1,25.71,27.9,37.67,52.24,67.37,5
1626321600,5,814.44,1.73,25.71,34.33,39.58,52.36,67.72,5.51
1626325200,5,794.41,1.34,24.68,46.49,41.01,51.77,66.44,6.46
1626328800,5,767.71,0.92,24.33,66.52,45.3,51.53,63.98,6.52
1626332400,4,714.3,0.64,25.36,87.98,53.41,49.47,58.55,5.32
1626336000,4,667.57,0.38,22.28,100.14,48.64,44.53,52.22,4.69
1626339600,4,640.87,0.19,17.82,105.86,38.62,41.42,48.63,4.62
1626343200,4,620.84,0.13,13.71,110.15,27.42,37.9,45.82,5.13
1626346800,4,614.17,0.09,11.82,114.44,20.27,33.95,42.91,5.89
1626350400,4,614.17,0.06,11.65,120.16,17.41,31.21,40.64,6.4
1626354000,4,667.57,0.04,14.57,113.01,17.64,33.46,47.08,8.23
1626357600,4,754.36,0.01,17.99,95.84,19.79,39.66,61.78,11.02
1626361200,4,827.79,0,19.71,83.69,20.98,45.02,73.89,12.79
1626364800,5,867.84,0,19.88,80.11,21.22,50.47,81.2,13.43
1626368400,5,881.2,0,19.36,85.83,22.65,56.6,84.31,13.68
1626372000,5,841.14,0,19.36,87.98,26.94,53.9,74.63,13.17
1626375600,4,720.98,0,20.39,77.25,34.33,39.71,52.4,11.4
1626379200,4,667.57,0,21.08,60.8,35.29,28.92,38.7,9.88
1626382800,3,640.87,0,21.25,48.64,35.76,24.22,33.08,8.74
1626386400,4,640.87,0,22.28,39.34,37.19,25.12,33.86,8.04
1626390000,4,640.87,0,23.65,31.83,38.62,27.78,36.99,7.73
1626393600,4,660.9,0.01,24.68,25.39,38.15,31.17,41.08,7.54
1626397200,4,700.95,0.18,26.05,19.67,37.67,35,45.73,7.22
1626400800,4,807.76,2.77,27.42,19.49,42.44,42.5,56.49,7.79
1626404400,5,907.9,5.98,29.82,34.69,51.5,54.04,71.06,8.49
1626408000,5,921.25,5.53,33.24,65.8,65.8,68.53,85.79,7.92
1626411600,5,894.55,3.69,33.24,107.29,75.34,89.33,105.9,7.35
1626415200,5,867.84,2.15,29.82,150.2,78.2,111.38,126.1,6.46
1626418800,5,827.79,1.38,26.73,174.52,77.25,118.64,130.45,5.26
1626422400,5,794.41,1.08,26.73,175.95,75.34,113.33,123.39,4.5
1626426000,5,774.38,0.89,27.42,167.37,73.43,105.52,114.75,4.31
1626429600,5,761.03,1.26,24.33,175.95,67.71,103.84,113.42,4.24
1626433200,5,767.71,1.1,23.31,188.83,62.94,105.5,116.36,4.5
1626436800,5,781.06,0.91,25.71,191.69,62.94,103.89,116.26,4.94
1626440400,5,1081.47,0.54,36.33,148.77,52.45,110.31,138.97,10.39
1626444000,5,1482.01,0.05,41.81,88.69,39.1,123.38,183.01,17.73
1626447600,5,1735.69,0,40.78,51.5,31.47,133.71,221.28,19.76
1626451200,5,1762.39,0,37.36,35.05,26.94,135.15,234.82,17.73
1626454800,5,1762.39,0,36.33,28.97,24.08,133.51,229.45,15.45
1626458400,5,1628.88,0,34.96,29.68,20.98,126.65,203.96,11.91
1626462000,5,1375.2,0,28.79,43.99,19.31,113.02,160.07,8.74
1626465600,5,1281.74,0,24.68,47.21,18.6,108.25,141.8,7.47
1626469200,5,1161.58,0,21.94,50.07,18.6,101.37,125.6,6.9
1626472800,5,1028.06,0,19.88,54.36,19.55,93.08,111.26,6.21
1626476400,5,961.3,0,19.54,55.08,20.03,91.85,107.93,5.38
1626480000,5,974.66,0,21.08,51.5,20.5,95.69,112.47,5.13
1626483600,5,1094.82,0.06,25.71,44.7,22.89,104.63,125.83,6.08
1626487200,5,1415.25,1.9,36.67,40.41,32.9,126.92,157.2,9.5
1626490800,5,1762.39,6.65,50.72,56.51,55.79,154.81,187.89,13.05
1626494400,5,1455.31,7.26,56.21,104.43,87.74,153.35,174.56,11.78
1626498000,5,1388.55,5.03,47.3,165.94,83.92,160.61,180.43,11.53
1626501600,5,1308.44,1.98,28.79,271.8,71.53,197.04,216.63,10.01
1626505200,5,1014.71,0.59,10.71,297.55,42.44,174.6,189.98,6.84
1626508800,5,807.76,0.38,6.43,268.94,25.51,132.82,144.59,5.26
1626512400,5,727.65,0.35,5.83,254.63,20.03,115.54,125.8,5
1626516000,5,660.9,0.32,6,228.88,15.74,95.65,104.74,5
1626519600,5,620.84,0.27,7.71,194.55,14.19,76.22,84.72,5.45
1626523200,5,614.17,0.13,10.71,164.51,14.78,63.09,71.83,6.21
1626526800,5,1268.39,0.07,39.76,90.84,24.08,79.73,113.73,14.31
1626530400,5,2429.96,0.2,77.46,23.96,40.05,130.01,211.04,28.12
1626534000,5,3685,11.85,98.71,0.49,61.99,198.57,328.96,47.12
1626537600,5,5126.95,37.1,104.19,0,83.92,291.89,468.85,65.86
1626541200,5,6729.13,66.16,104.19,0,81.06,397.79,604.55,61.81
1626544800,5,7370,78.68,104.19,0,64.85,436.55,620.96,47.62
1626548400,5,3952.03,17.66,101.45,0.23,49.11,209.98,274.25,31.16
1626552000,5,2082.82,0.54,68.55,10.1,31.95,102.84,134.97,19.76
1626555600,5,1335.14,0,42.16,25.39,24.8,64.94,86.41,15.2
1626559200,4,1014.71,0,30.16,32.19,20.98,49.6,66.28,13.05
1626562800,4,921.25,0,26.39,31.47,20.03,44.32,59.99,11.27
1626566400,4,988.01,0.01,29.13,25.75,21.94,46.84,64.31,10.26
1626570000,5,1255.04,0.22,39.07,15.2,27.18,60.66,86.16,10.77
1626573600,5,1762.39,3.21,53.47,3.8,37.67,85.26,124.66,14.44
1626577200,5,1976.01,6.2,63.75,2.59,49.11,93.23,133.28,17.48
1626580800,5,1295.09,0.19,56.21,22.17,57.7,59.07,80.02,16.47
1626584400,5,1188.28,0.06,54.15,27.54,59.13,53.11,71.11,15.96
1626588000,4,1001.36,0.02,42.84,39.34,50.07,44.03,58.72,14.06
1626591600,4,761.03,0,28.1,54.36,36.72,34.53,44.89,10.51
1626595200,4,674.25,0,23.99,56.51,32.42,32.2,40.59,8.61
1626598800,4,674.25,0,26.05,49.35,34.33,33.53,41.92,7.73
1626602400,4,714.3,0.02,29.82,40.05,37.19,35.12,44.14,7.16
1626606000,4,834.47,0.08,40.78,28.61,45.3,40.53,51.01,6.9
1626609600,4,988.01,0.29,52.09,18.24,53.88,48.9,61,5.83
1626613200,5,1134.87,1.03,67.86,7.15,75.34,66.42,81.5,4.5
1626616800,5,1321.79,6.54,82.25,0.35,103.95,89.86,108.19,4.43
1626620400,5,1482.01,13.86,81.57,0.01,111.58,104.04,125.1,5.26
1626624000,5,1468.66,13.64,66.49,0.01,93.46,91.8,110.48,5.45
1626627600,5,1188.28,6.04,44.55,0.27,63.9,60.15,73.33,4.24
1626631200,4,921.25,1.24,31.87,3.62,45.3,39.07,46.48,2.72
1626634800,4,727.65,0.08,26.05,13.05,38.15,28.59,32.09,1.77
1626638400,4,694.28,0.05,26.05,15.38,39.1,27.08,30.64,1.95
1626642000,4,687.6,0.07,28.45,14.13,44.35,28.19,32.22,2.01
1626645600,4,707.63,0.11,28.79,11.8,43.39,30.89,36.03,2.22
1626649200,4,727.65,0.17,25.71,9.92,36.24,32.79,39.32,2.6
1626652800,4,767.71,0.38,22.96,6.88,28.61,32.68,40.83,3.26
1626656400,4,867.84,1.72,22.28,2.3,23.37,32.86,44.5,4.62
1626660000,4,1094.82,7.26,23.31,0.41,27.18,40.47,59.1,6.59
1626663600,5,1401.9,18.55,27.76,0.79,46.73,57.87,82.08,7.98
1626667200,5,1562.12,28.61,34.27,0.66,71.53,72.54,96.06,7.41
1626670800,5,1588.82,32.63,37.01,0.71,80.11,76.29,100.97,6.97
1626674400,5,1548.77,29.5,37.7,0.87,72.48,73.18,99.49,7.03
1626678000,5,1682.28,33.08,39.76,0.28,76.29,82.31,111.41,7.6
1626681600,5,2296.45,60.8,46.61,0.11,116.35,129.57,162.17,8.49
1626685200,5,2883.91,84.04,60.32,0.23,150.68,175.57,206.81,8.49
1626688800,5,2643.59,62.59,70.6,0.37,117.3,147.97,171.58,7.41
1626692400,5,2189.64,40.23,71.97,0.43,86.78,108.45,128.58,7.85
1626696000,5,2056.12,32.63,73.34,0.27,78.2,89.11,109.45,8.99
1626699600,5,2109.53,33.98,75.4,0.07,79.16,88.86,111.27,10.13
1626703200,5,2136.23,33.98,73.34,0,82.02,91.65,115.68,10.77
1626706800,5,2056.12,31.29,65.8,0,78.2,88.81,112.38,10.26
1626710400,5,1895.9,26.6,58.95,0,71.53,82.86,105.26,9.63
1626714000,5,1789.09,23.69,52.78,0,62.94,78.43,100.37,8.99
1626717600,5,1588.82,19,47.3,0,51.5,66.82,85.26,7.09
1626721200,4,1228.33,11.96,41.47,0.01,39.58,46.11,57.79,4.56
1626724800,4,961.3,7.1,37.01,0.1,35.29,33.78,41.72,3.67
1626728400,4,847.82,4.92,35.64,0.26,36.72,30.72,37.5,3.61
1626732000,4,821.11,4.25,35.64,0.4,40.05,31.37,37.85,3.64
1626735600,4,821.11,4.14,35.99,0.44,42.92,32.91,39.4,3.77
1626739200,4,847.82,4.75,36.67,0.35,45.3,35.42,42.21,4.02
1626742800,4,961.3,7.38,38.73,0.2,50.55,42.28,51.64,5
1626746400,5,1281.74,15.87,42.5,1.31,61.99,58.87,75.69,7.54
1626750000,5,1575.47,25.03,45.24,3.53,70.57,74.45,99.21,9.37
1626753600,5,1482.01,21.01,46.61,6.53,66.76,71.94,98.7,8.87
1626757200,5,1401.9,15.87,47.98,10.01,61.99,71.8,101.88,8.74
1626760800,5,1228.33,9.5,45.93,16.63,52.45,65.43,95.53,7.85
1626764400,5,1001.36,4.97,38.04,30.76,40.05,53.69,80.04,6.59
1626768000,4,854.49,3.3,30.85,48.64,33.85,48.78,73.29,5.89
1626771600,4,787.74,2.29,26.39,70.1,32.42,49.11,72.24,5.64
1626775200,5,781.06,1.44,25.71,88.69,34.81,54.69,77.43,5.7
1626778800,5,881.2,0.87,31.53,91.55,41.96,64.14,88.49,6.52
1626782400,5,1041.41,0.35,41.13,82.97,51.5,74.97,101.79,7.54
1626786000,5,1535.42,0.07,58.95,50.07,56.74,100.5,143.15,11.65
1626789600,5,2349.85,0.62,81.57,13.77,61.99,148.37,221.93,18.49
1626793200,5,3257.75,8.49,94.59,0.59,72.48,210,311.3,25.59
1626796800,5,4486.08,30.85,102.82,0,94.41,308.34,431.76,33.95
1626800400,5,5714.42,60.8,108.3,0,109.67,420.17,548.95,29.13
1626804000,5,6195.07,84.04,123.38,0,123.98,493.18,599.34,17.73
1626807600,5,5073.55,77.78,160.4,0,173.57,495.56,550.57,1.65
1626811200,5,4325.87,70.63,157.65,0,152.59,443.69,478.42,0.01
1626814800,5,3471.37,52.75,134.35,0,117.3,351.4,376.02,0
1626818400,5,2803.8,36.66,112.41,0,103.95,268.28,286.74,0.35
1626822000,5,2510.07,33.08,100.08,0,103,219.14,234.96,1.65
1626825600,5,2349.85,36.66,93.22,0,112.53,193.64,209.35,2.28
1626829200,5,2162.93,40.23,89.11,0.01,117.3,176.77,194.24,2.5
1626832800,5,2056.12,43.36,85,0.21,110.63,167.6,189.53,2.66
1626836400,5,1922.61,41.57,73.34,1.19,93.46,147.78,171.52,3.07
1626840000,5,1388.55,19,52.78,4.56,57.7,89.62,114.95,5.13
1626843600,5,988.01,4.75,39.41,13.77,36.24,58.55,97.77,6.65
1626847200,5,814.44,1.9,32.9,27.9,27.9,52.76,103.66,6.46
1626850800,4,674.25,1.52,24.33,46.49,20.5,47.45,98.42,5.45
1626854400,4,634.19,1.9,19.02,74.39,18.36,47.91,93.36,5
1626858000,5,660.9,1.55,16.45,113.01,18.36,58.9,99.49,4.75
1626861600,5,841.14,1.44,20.22,141.62,22.17,84.01,125.52,6.21
1626865200,5,1121.52,1.52,31.19,130.18,28.13,109.49,154.73,7.92
1626868800,5,1388.55,1.3,44.55,95.84,40.53,124.61,167.62,8.61
1626872400,5,1535.42,0.62,56.21,64.37,62.94,134.23,173.34,9.12
1626876000,5,1762.39,0.05,68.55,43.63,82.97,152.53,194.55,10.26
1626879600,5,2136.23,0,84.31,27.18,95.37,179.78,225.58,11.02
1626883200,5,2243.04,0.01,83.63,22.53,88.69,186.32,230.63,10.77
1626886800,5,2029.42,0,64.43,25.39,65.8,161.23,202.4,10.01
1626890400,5,1735.69,0,48.67,28.61,47.68,131.23,166.21,8.23
1626894000,5,1495.36,0,42.5,28.97,38.62,112.83,141.48,6.14
1626897600,5,1428.6,0,40.44,24.32,34.33,109.59,137.54,5.7
1626901200,5,1415.25,0.02,39.41,18.42,32.42,111.51,140.85,6.02
1626904800,5,1441.96,0.08,38.73,12.52,31.47,114.79,145.99,6.27
1626908400,5,1348.5,0.18,34.27,8.85,27.18,109.76,140.96,5.51
1626912000,5,1201.63,0.45,29.47,5.45,22.17,98.64,127.51,4.75
1626915600,5,1094.82,1.72,28.45,2.53,20.27,88.59,114.2,4.81
1626919200,5,1188.28,5.25,29.13,5.36,22.41,85.18,114.99,6.33
1626922800,5,1268.39,4.81,32.22,9.03,24.8,77.25,111.71,7.66
1626926400,4,1001.36,0.94,20.74,32.19,21.46,45.25,61.32,4.56
1626930000,4,961.3,1.1,14.22,50.78,17.88,35.9,47.78,4.12
1626933600,4,947.95,0.95,10.2,66.52,14.78,30.31,39.51,3.93
1626937200,4,921.25,0.73,8.23,70.81,12.04,25.73,32.19,3.33
1626940800,4,934.6,0.67,9.51,60.08,11.92,25.21,30.75,2.85
1626944400,4,988.01,0.52,12.85,45.42,14.42,28.85,34.03,2.63
1626948000,4,1041.41,0.29,16.97,31.83,17.88,34.32,39.68,2.72
1626951600,4,1068.12,0.34,21.94,23.25,24.8,41.11,47.34,3.07
1626955200,4,1081.47,0.58,32.56,13.59,45.3,47.31,54.42,3.45
1626958800,5,1161.58,1.22,41.13,6.88,56.27,54.05,64.66,4.43
1626962400,5,1308.44,1.34,43.53,4.2,53.41,64.2,80.75,5.7
1626966000,5,1441.96,1.54,44.55,3.13,51.98,75.92,96.9,6.4
1626969600,5,1495.36,1.2,43.53,3.89,48.16,83.66,108.14,6.97
1626973200,5,1455.31,0.45,38.73,7.51,41.01,84.86,109.57,6.84
1626976800,5,1375.2,0.07,32.9,15.91,36.24,84.15,103.97,5.76
1626980400,5,1295.09,0,28.1,27.9,36.24,84.11,95.07,4.12
1626984000,5,1228.33,0,23.65,37.55,33.85,81.88,88.64,3.14
1626987600,5,1108.17,0,20.74,38.27,30.52,72.36,77.48,2.66
1626991200,5,1014.71,0,20.91,30.04,30.04,61.05,65.41,2.34
1626994800,5,974.66,0.02,24.68,20.92,36.24,55.09,59.1,2.12
1626998400,5,988.01,0.05,28.79,16.81,43.39,54.97,59.05,2.19
1627002000,5,1028.06,0.08,31.19,17.88,47.21,57.23,63.34,2.95
1627005600,5,1161.58,1.26,33.93,21.82,51.02,61.08,71.79,4.62
1627009200,5,1308.44,4.14,37.36,37.19,59.61,65.05,79.72,5.45
1627012800,5,1308.44,4.36,38.39,73.67,73.43,64.56,78.06,4.62
1627016400,5,1268.39,3.63,35.3,113.01,77.25,78.04,90.73,4.18
1627020000,5,1241.68,2.74,29.47,151.63,76.29,95.94,107.82,3.58
1627023600,5,1188.28,2.12,25.71,173.09,74.39,98.4,107.72,2.85
1627027200,5,1174.93,1.98,26.39,180.24,77.25,98.79,106.94,2.72
1627030800,5,1174.93,1.62,26.39,194.55,79.16,109.37,117.29,2.88
1627034400,5,1228.33,1.19,27.42,220.3,79.16,127.8,136.3,3.29
1627038000,5,1321.79,1.01,35.3,234.6,89.65,147.83,157.96,3.99
1627041600,5,1428.6,0.71,48.67,228.88,103.95,161.83,173.94,4.62
1627045200,5,1735.69,0.24,61.01,180.24,96.32,183.21,206.96,7.79
